query_id	target_id	target_type	relevance
uca:video_class:0002	uca_ucfcrime:Val:Abuse047_x264:39.0	clip	3
uca:video_class:0002	uca_ucfcrime:Val:Abuse048_x264:44.7	clip	3
uca:video_class:0002	uca_ucfcrime:Val:Abuse048_x264:78.8	clip	3
uca:video_class:0002	uca_ucfcrime:Val:Abuse050_x264:95.8	clip	3
uca:video_class:0002	uca_ucfcrime:Val:Abuse050_x264:154.9	clip	3
uca:video_class:0003	uca_ucfcrime:Train:Abuse001_x264:8.6	clip	3
uca:video_class:0003	uca_ucfcrime:Train:Abuse002_x264:8.3	clip	3
uca:video_class:0003	uca_ucfcrime:Train:Abuse010_x264:10.4	clip	3
uca:video_class:0003	uca_ucfcrime:Train:Abuse010_x264:18.4	clip	3
uca:video_class:0003	uca_ucfcrime:Train:Abuse014_x264:45.8	clip	3
uca:video_class:0003	uca_ucfcrime:Train:Abuse016_x264:5.2	clip	3
uca:video_class:0003	uca_ucfcrime:Train:Abuse016_x264:14.2	clip	3
uca:video_class:0003	uca_ucfcrime:Train:Abuse022_x264:51.5	clip	3
uca:video_class:0003	uca_ucfcrime:Train:Abuse024_x264:23.4	clip	3
uca:video_class:0003	uca_ucfcrime:Train:Abuse025_x264:21.9	clip	3
uca:video_class:0003	uca_ucfcrime:Train:Abuse028_x264:10.7	clip	3
uca:video_class:0003	uca_ucfcrime:Train:Abuse034_x264:15.1	clip	3
uca:video_class:0003	uca_ucfcrime:Test:Abuse037_x264:16.9	clip	3
uca:video_class:0003	uca_ucfcrime:Test:Abuse037_x264:44.0	clip	3
uca:video_class:0003	uca_ucfcrime:Test:Abuse038_x264:20.0	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse002_x264:8.3	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse002_x264:17.6	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse004_x264:442.2	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse005_x264:1.6	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse005_x264:12.7	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse007_x264:1.8	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse007_x264:8.7	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse008_x264:114.6	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse008_x264:272.2	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse011_x264:11.4	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse011_x264:68.8	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse016_x264:42.6	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse018_x264:6.2	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse018_x264:51.0	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse020_x264:7.4	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse020_x264:96.0	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse021_x264:31.7	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse022_x264:92.5	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse023_x264:1.7	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse023_x264:4.8	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse023_x264:13.8	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse028_x264:3.7	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse028_x264:18.9	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse029_x264:2.5	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse029_x264:4.7	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse031_x264:23.8	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse031_x264:45.9	clip	3
uca:video_class:0004	uca_ucfcrime:Train:Abuse031_x264:82.3	clip	3
uca:video_class:0004	uca_ucfcrime:Val:Abuse046_x264:36.4	clip	3
uca:video_class:0005	uca_ucfcrime:Train:Abuse001_x264:2.6	clip	3
uca:video_class:0005	uca_ucfcrime:Train:Abuse004_x264:557.5	clip	3
uca:video_class:0005	uca_ucfcrime:Train:Abuse008_x264:5.2	clip	3
uca:video_class:0005	uca_ucfcrime:Train:Abuse009_x264:12.1	clip	3
uca:video_class:0005	uca_ucfcrime:Train:Abuse012_x264:61.8	clip	3
uca:video_class:0005	uca_ucfcrime:Train:Abuse017_x264:57.6	clip	3
uca:video_class:0005	uca_ucfcrime:Train:Abuse018_x264:65.3	clip	3
uca:video_class:0005	uca_ucfcrime:Train:Abuse019_x264:3.1	clip	3
uca:video_class:0005	uca_ucfcrime:Train:Abuse019_x264:74.3	clip	3
uca:video_class:0005	uca_ucfcrime:Train:Abuse028_x264:3.7	clip	3
uca:video_class:0005	uca_ucfcrime:Train:Abuse028_x264:31.0	clip	3
uca:video_class:0005	uca_ucfcrime:Train:Abuse032_x264:142.6	clip	3
uca:video_class:0005	uca_ucfcrime:Train:Abuse033_x264:2.8	clip	3
uca:video_class:0005	uca_ucfcrime:Train:Abuse033_x264:23.9	clip	3
uca:video_class:0005	uca_ucfcrime:Test:Abuse039_x264:330.6	clip	3
uca:video_class:0005	uca_ucfcrime:Test:Abuse042_x264:558.7	clip	3
uca:video_class:0005	uca_ucfcrime:Val:Abuse044_x264:36.2	clip	3
uca:video_class:0005	uca_ucfcrime:Val:Abuse044_x264:74.8	clip	3
uca:video_class:0005	uca_ucfcrime:Val:Abuse046_x264:7.4	clip	3
uca:video_class:0005	uca_ucfcrime:Val:Abuse046_x264:36.4	clip	3
uca:video_class:0005	uca_ucfcrime:Val:Abuse048_x264:112.1	clip	3
uca:video_class:0005	uca_ucfcrime:Val:Abuse050_x264:45.8	clip	3
uca:video_class:0006	uca_ucfcrime:Train:Arrest007_x264:53.3	clip	3
uca:video_class:0006	uca_ucfcrime:Train:Arrest011_x264:62.8	clip	3
uca:video_class:0006	uca_ucfcrime:Train:Arrest021_x264:235.6	clip	3
uca:video_class:0006	uca_ucfcrime:Train:Arrest022_x264:25.4	clip	3
uca:video_class:0006	uca_ucfcrime:Train:Arrest027_x264:32.2	clip	3
uca:video_class:0006	uca_ucfcrime:Train:Arrest041_x264:35.8	clip	3
uca:video_class:0007	uca_ucfcrime:Train:Arrest006_x264:22.1	clip	3
uca:video_class:0007	uca_ucfcrime:Train:Arrest008_x264:56.7	clip	3
uca:video_class:0007	uca_ucfcrime:Train:Arrest011_x264:28.8	clip	3
uca:video_class:0007	uca_ucfcrime:Train:Arrest015_x264:14.6	clip	3
uca:video_class:0007	uca_ucfcrime:Train:Arrest017_x264:33.1	clip	3
uca:video_class:0007	uca_ucfcrime:Train:Arrest022_x264:25.4	clip	3
uca:video_class:0007	uca_ucfcrime:Train:Arrest023_x264:20.9	clip	3
uca:video_class:0007	uca_ucfcrime:Train:Arrest040_x264:14.6	clip	3
uca:video_class:0007	uca_ucfcrime:Test:Arrest043_x264:109.2	clip	3
uca:video_class:0008	uca_ucfcrime:Train:Arrest009_x264:46.7	clip	3
uca:video_class:0008	uca_ucfcrime:Train:Arrest016_x264:38.6	clip	3
uca:video_class:0008	uca_ucfcrime:Train:Arrest016_x264:80.3	clip	3
uca:video_class:0008	uca_ucfcrime:Train:Arrest035_x264:24.8	clip	3
uca:video_class:0008	uca_ucfcrime:Train:Arrest038_x264:1.6	clip	3
uca:video_class:0008	uca_ucfcrime:Train:Arrest041_x264:63.0	clip	3
uca:video_class:0008	uca_ucfcrime:Train:Arrest042_x264:14.5	clip	3
uca:video_class:0009	uca_ucfcrime:Train:Arrest018_x264:25.8	clip	3
uca:video_class:0009	uca_ucfcrime:Train:Arrest019_x264:9.9	clip	3
uca:video_class:0009	uca_ucfcrime:Train:Arrest020_x264:43.5	clip	3
uca:video_class:0009	uca_ucfcrime:Train:Arrest037_x264:13.3	clip	3
uca:video_class:0009	uca_ucfcrime:Train:Arrest040_x264:52.8	clip	3
uca:video_class:0009	uca_ucfcrime:Test:Arrest049_x264:157.7	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest001_x264:8.7	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest002_x264:14.1	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest004_x264:53.3	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest006_x264:96.5	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest007_x264:88.3	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest008_x264:10.7	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest008_x264:56.7	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest011_x264:12.2	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest011_x264:24.1	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest014_x264:30.9	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest014_x264:49.3	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest024_x264:34.3	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest024_x264:61.8	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest028_x264:3.2	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest028_x264:25.1	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest029_x264:234.3	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest030_x264:24.8	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest031_x264:33.1	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest033_x264:104.4	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest037_x264:13.3	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest037_x264:21.1	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest041_x264:35.8	clip	3
uca:video_class:0010	uca_ucfcrime:Train:Arrest042_x264:14.5	clip	3
uca:video_class:0011	uca_ucfcrime:Train:Arrest001_x264:77.1	clip	3
uca:video_class:0011	uca_ucfcrime:Train:Arrest005_x264:21.3	clip	3
uca:video_class:0011	uca_ucfcrime:Train:Arrest007_x264:43.5	clip	3
uca:video_class:0011	uca_ucfcrime:Train:Arrest007_x264:88.3	clip	3
uca:video_class:0011	uca_ucfcrime:Train:Arrest010_x264:64.8	clip	3
uca:video_class:0011	uca_ucfcrime:Train:Arrest016_x264:38.6	clip	3
uca:video_class:0011	uca_ucfcrime:Train:Arrest026_x264:120.0	clip	3
uca:video_class:0011	uca_ucfcrime:Train:Arrest036_x264:118.0	clip	3
uca:video_class:0011	uca_ucfcrime:Train:Arrest038_x264:70.6	clip	3
uca:video_class:0011	uca_ucfcrime:Train:Arrest041_x264:117.5	clip	3
uca:video_class:0011	uca_ucfcrime:Test:Arrest046_x264:169.4	clip	3
uca:video_class:0011	uca_ucfcrime:Test:Arrest048_x264:40.7	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson001_x264:66.7	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson002_x264:109.6	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson003_x264:39.7	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson003_x264:70.1	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson003_x264:100.9	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson005_x264:30.8	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson006_x264:78.5	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson007_x264:73.3	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson007_x264:108.8	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson008_x264:14.7	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson008_x264:32.2	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson009_x264:9.1	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson009_x264:16.6	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson012_x264:3.5	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson012_x264:11.6	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson012_x264:20.0	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson014_x264:50.8	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson015_x264:326.9	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson016_x264:43.0	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson017_x264:36.7	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson018_x264:15.6	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson019_x264:953.1	clip	3
uca:video_class:0012	uca_ucfcrime:Train:Arson019_x264:2307.8	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson020_x264:50.3	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson020_x264:67.2	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson021_x264:33.6	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson021_x264:42.1	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson022_x264:270.2	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson023_x264:43.1	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson024_x264:49.6	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson024_x264:90.4	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson025_x264:75.2	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson025_x264:132.8	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson025_x264:168.1	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson027_x264:58.2	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson028_x264:51.3	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson028_x264:67.8	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson029_x264:19.1	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson030_x264:23.4	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson030_x264:51.2	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson030_x264:166.9	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson031_x264:47.8	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson031_x264:69.9	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson032_x264:11.5	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson032_x264:28.6	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson032_x264:57.9	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson032_x264:75.4	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson034_x264:60.2	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson035_x264:21.2	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson035_x264:34.4	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson036_x264:53.5	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson037_x264:13.2	clip	3
uca:video_class:0012	uca_ucfcrime:Test:Arson039_x264:9.4	clip	3
uca:video_class:0012	uca_ucfcrime:Val:Arson040_x264:13.4	clip	3
uca:video_class:0012	uca_ucfcrime:Val:Arson040_x264:68.4	clip	3
uca:video_class:0012	uca_ucfcrime:Val:Arson041_x264:119.7	clip	3
uca:video_class:0012	uca_ucfcrime:Val:Arson042_x264:162.1	clip	3
uca:video_class:0012	uca_ucfcrime:Val:Arson044_x264:7.0	clip	3
uca:video_class:0012	uca_ucfcrime:Val:Arson044_x264:23.1	clip	3
uca:video_class:0012	uca_ucfcrime:Val:Arson046_x264:46.0	clip	3
uca:video_class:0012	uca_ucfcrime:Val:Arson047_x264:44.2	clip	3
uca:video_class:0012	uca_ucfcrime:Val:Arson048_x264:4.8	clip	3
uca:video_class:0012	uca_ucfcrime:Val:Arson049_x264:2.6	clip	3
uca:video_class:0012	uca_ucfcrime:Val:Arson049_x264:5.7	clip	3
uca:video_class:0012	uca_ucfcrime:Val:Arson049_x264:11.5	clip	3
uca:video_class:0012	uca_ucfcrime:Val:Arson050_x264:21.1	clip	3
uca:video_class:0012	uca_ucfcrime:Val:Arson050_x264:37.5	clip	3
uca:video_class:0012	uca_ucfcrime:Val:Arson051_x264:19.4	clip	3
uca:video_class:0012	uca_ucfcrime:Val:Arson051_x264:30.4	clip	3
uca:video_class:0012	uca_ucfcrime:Val:Arson052_x264:35.6	clip	3
uca:video_class:0012	uca_ucfcrime:Val:Arson053_x264:152.3	clip	3
uca:video_class:0012	uca_ucfcrime:Val:Arson053_x264:166.1	clip	3
uca:video_class:0013	uca_ucfcrime:Train:Arson001_x264:66.7	clip	3
uca:video_class:0013	uca_ucfcrime:Train:Arson003_x264:8.8	clip	3
uca:video_class:0013	uca_ucfcrime:Train:Arson012_x264:20.0	clip	3
uca:video_class:0013	uca_ucfcrime:Train:Arson013_x264:131.0	clip	3
uca:video_class:0013	uca_ucfcrime:Train:Arson017_x264:25.1	clip	3
uca:video_class:0013	uca_ucfcrime:Train:Arson018_x264:15.6	clip	3
uca:video_class:0013	uca_ucfcrime:Test:Arson031_x264:38.0	clip	3
uca:video_class:0013	uca_ucfcrime:Test:Arson034_x264:34.3	clip	3
uca:video_class:0013	uca_ucfcrime:Test:Arson035_x264:34.4	clip	3
uca:video_class:0013	uca_ucfcrime:Test:Arson037_x264:13.2	clip	3
uca:video_class:0013	uca_ucfcrime:Test:Arson038_x264:4.7	clip	3
uca:video_class:0013	uca_ucfcrime:Test:Arson038_x264:10.2	clip	3
uca:video_class:0013	uca_ucfcrime:Test:Arson038_x264:15.4	clip	3
uca:video_class:0013	uca_ucfcrime:Test:Arson038_x264:20.4	clip	3
uca:video_class:0013	uca_ucfcrime:Test:Arson039_x264:19.8	clip	3
uca:video_class:0013	uca_ucfcrime:Val:Arson045_x264:24.6	clip	3
uca:video_class:0013	uca_ucfcrime:Val:Arson049_x264:5.7	clip	3
uca:video_class:0013	uca_ucfcrime:Val:Arson050_x264:37.5	clip	3
uca:video_class:0013	uca_ucfcrime:Val:Arson051_x264:30.4	clip	3
uca:video_class:0013	uca_ucfcrime:Val:Arson052_x264:35.6	clip	3
uca:video_class:0014	uca_ucfcrime:Train:Arson001_x264:20.4	clip	3
uca:video_class:0014	uca_ucfcrime:Train:Arson001_x264:40.0	clip	3
uca:video_class:0014	uca_ucfcrime:Train:Arson001_x264:55.9	clip	3
uca:video_class:0014	uca_ucfcrime:Train:Arson002_x264:3.0	clip	3
uca:video_class:0014	uca_ucfcrime:Train:Arson006_x264:39.3	clip	3
uca:video_class:0014	uca_ucfcrime:Train:Arson006_x264:78.5	clip	3
uca:video_class:0014	uca_ucfcrime:Train:Arson007_x264:199.3	clip	3
uca:video_class:0014	uca_ucfcrime:Train:Arson008_x264:14.7	clip	3
uca:video_class:0014	uca_ucfcrime:Train:Arson008_x264:32.2	clip	3
uca:video_class:0014	uca_ucfcrime:Train:Arson013_x264:30.6	clip	3
uca:video_class:0014	uca_ucfcrime:Train:Arson013_x264:198.7	clip	3
uca:video_class:0014	uca_ucfcrime:Train:Arson015_x264:28.8	clip	3
uca:video_class:0014	uca_ucfcrime:Train:Arson015_x264:145.2	clip	3
uca:video_class:0014	uca_ucfcrime:Train:Arson015_x264:326.9	clip	3
uca:video_class:0014	uca_ucfcrime:Train:Arson019_x264:2307.8	clip	3
uca:video_class:0014	uca_ucfcrime:Test:Arson021_x264:7.4	clip	3
uca:video_class:0014	uca_ucfcrime:Test:Arson021_x264:18.5	clip	3
uca:video_class:0014	uca_ucfcrime:Test:Arson021_x264:33.6	clip	3
uca:video_class:0014	uca_ucfcrime:Test:Arson026_x264:12.6	clip	3
uca:video_class:0014	uca_ucfcrime:Test:Arson026_x264:53.0	clip	3
uca:video_class:0014	uca_ucfcrime:Test:Arson026_x264:92.3	clip	3
uca:video_class:0014	uca_ucfcrime:Test:Arson027_x264:58.2	clip	3
uca:video_class:0014	uca_ucfcrime:Test:Arson028_x264:51.3	clip	3
uca:video_class:0014	uca_ucfcrime:Test:Arson028_x264:67.8	clip	3
uca:video_class:0014	uca_ucfcrime:Test:Arson031_x264:18.4	clip	3
uca:video_class:0014	uca_ucfcrime:Test:Arson031_x264:38.0	clip	3
uca:video_class:0014	uca_ucfcrime:Test:Arson031_x264:47.8	clip	3
uca:video_class:0014	uca_ucfcrime:Test:Arson034_x264:60.2	clip	3
uca:video_class:0014	uca_ucfcrime:Test:Arson036_x264:50.3	clip	3
uca:video_class:0014	uca_ucfcrime:Test:Arson036_x264:53.5	clip	3
uca:video_class:0014	uca_ucfcrime:Test:Arson037_x264:4.3	clip	3
uca:video_class:0014	uca_ucfcrime:Test:Arson039_x264:4.0	clip	3
uca:video_class:0014	uca_ucfcrime:Test:Arson039_x264:9.4	clip	3
uca:video_class:0014	uca_ucfcrime:Val:Arson041_x264:26.2	clip	3
uca:video_class:0014	uca_ucfcrime:Val:Arson041_x264:85.2	clip	3
uca:video_class:0014	uca_ucfcrime:Val:Arson042_x264:29.6	clip	3
uca:video_class:0014	uca_ucfcrime:Val:Arson042_x264:109.3	clip	3
uca:video_class:0014	uca_ucfcrime:Val:Arson042_x264:162.1	clip	3
uca:video_class:0014	uca_ucfcrime:Val:Arson047_x264:4.2	clip	3
uca:video_class:0014	uca_ucfcrime:Val:Arson049_x264:11.5	clip	3
uca:video_class:0014	uca_ucfcrime:Val:Arson050_x264:5.4	clip	3
uca:video_class:0014	uca_ucfcrime:Val:Arson050_x264:7.9	clip	3
uca:video_class:0014	uca_ucfcrime:Val:Arson052_x264:20.4	clip	3
uca:video_class:0014	uca_ucfcrime:Val:Arson052_x264:35.6	clip	3
uca:video_class:0014	uca_ucfcrime:Val:Arson052_x264:55.5	clip	3
uca:video_class:0014	uca_ucfcrime:Val:Arson052_x264:93.3	clip	3
uca:video_class:0014	uca_ucfcrime:Val:Arson053_x264:152.3	clip	3
uca:video_class:0014	uca_ucfcrime:Val:Arson053_x264:201.4	clip	3
uca:video_class:0015	uca_ucfcrime:Train:Arson006_x264:12.3	clip	3
uca:video_class:0015	uca_ucfcrime:Train:Arson007_x264:199.3	clip	3
uca:video_class:0015	uca_ucfcrime:Train:Arson011_x264:5.9	clip	3
uca:video_class:0015	uca_ucfcrime:Test:Arson022_x264:4.5	clip	3
uca:video_class:0015	uca_ucfcrime:Test:Arson026_x264:12.6	clip	3
uca:video_class:0015	uca_ucfcrime:Test:Arson026_x264:53.0	clip	3
uca:video_class:0015	uca_ucfcrime:Test:Arson036_x264:14.3	clip	3
uca:video_class:0015	uca_ucfcrime:Val:Arson053_x264:201.4	clip	3
uca:video_class:0016	uca_ucfcrime:Train:Assault003_x264:76.2	clip	3
uca:video_class:0016	uca_ucfcrime:Train:Assault004_x264:104.7	clip	3
uca:video_class:0016	uca_ucfcrime:Train:Assault007_x264:42.4	clip	3
uca:video_class:0016	uca_ucfcrime:Train:Assault008_x264:31.8	clip	3
uca:video_class:0016	uca_ucfcrime:Train:Assault008_x264:81.7	clip	3
uca:video_class:0016	uca_ucfcrime:Train:Assault010_x264:420.5	clip	3
uca:video_class:0016	uca_ucfcrime:Train:Assault012_x264:20.5	clip	3
uca:video_class:0016	uca_ucfcrime:Train:Assault017_x264:37.1	clip	3
uca:video_class:0016	uca_ucfcrime:Train:Assault023_x264:29.5	clip	3
uca:video_class:0016	uca_ucfcrime:Train:Assault025_x264:32.4	clip	3
uca:video_class:0016	uca_ucfcrime:Val:Assault051_x264:14.1	clip	3
uca:video_class:0017	uca_ucfcrime:Train:Assault001_x264:8.8	clip	3
uca:video_class:0017	uca_ucfcrime:Train:Assault001_x264:25.6	clip	3
uca:video_class:0017	uca_ucfcrime:Train:Assault001_x264:62.7	clip	3
uca:video_class:0017	uca_ucfcrime:Train:Assault002_x264:17.9	clip	3
uca:video_class:0017	uca_ucfcrime:Train:Assault003_x264:39.0	clip	3
uca:video_class:0017	uca_ucfcrime:Train:Assault003_x264:129.8	clip	3
uca:video_class:0017	uca_ucfcrime:Train:Assault005_x264:37.8	clip	3
uca:video_class:0017	uca_ucfcrime:Train:Assault006_x264:55.7	clip	3
uca:video_class:0017	uca_ucfcrime:Train:Assault007_x264:28.0	clip	3
uca:video_class:0017	uca_ucfcrime:Train:Assault009_x264:24.2	clip	3
uca:video_class:0017	uca_ucfcrime:Train:Assault010_x264:420.5	clip	3
