query_id	target_id	target_type	relevance
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_189	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_190	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_191	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_192	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_193	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_194	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_195	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_196	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_197	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_198	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_199	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_200	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_201	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_202	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_203	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_204	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_205	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_206	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_207	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_208	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_209	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_210	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_211	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_212	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_213	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_214	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_215	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_216	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_217	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_218	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_219	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_220	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_221	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_222	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_223	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_224	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_225	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_226	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_227	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_228	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_229	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_230	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_231	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_232	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_233	clip	3
vru2:nofilter:0001	vru_accident:CAP_DATA:VRU_234	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_118	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_119	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_120	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_121	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_122	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_123	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_124	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_125	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_126	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_127	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_128	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_129	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_130	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_131	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_132	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_133	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_134	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_135	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_136	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_137	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_138	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_139	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_140	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_141	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_142	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_143	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_144	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_145	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_146	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_147	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_148	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_149	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_150	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_151	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_152	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_153	clip	3
vru2:nofilter:0001	vru_accident:DADA_2000:VRU_154	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_10	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_100	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_12	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_13	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_16	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_18	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_19	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_2	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_20	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_23	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_26	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_27	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_29	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_3	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_30	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_32	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_34	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_38	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_39	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_40	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_41	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_43	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_44	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_46	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_47	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_48	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_52	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_63	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_67	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_68	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_7	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_70	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_71	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_73	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_74	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_76	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_78	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_79	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_8	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_80	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_83	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_86	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_87	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_88	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_89	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_9	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_90	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_93	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_95	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_98	clip	3
vru2:nofilter:0001	vru_accident:DoTA:VRU_99	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_101	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_103	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_105	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_111	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_112	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_113	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_115	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_116	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_117	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_118	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_119	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_120	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_121	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_122	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_123	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_124	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_125	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_126	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_128	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_129	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_130	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_131	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_132	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_133	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_134	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_135	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_136	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_137	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_138	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_139	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_140	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_143	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_145	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_146	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_147	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_148	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_150	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_151	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_153	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_154	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_156	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_157	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_158	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_159	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_160	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_161	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_162	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_163	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_165	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_166	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_167	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_168	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_169	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_170	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_171	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_172	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_173	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_174	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_175	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_176	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_178	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_179	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_182	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_183	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_184	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_191	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_192	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_193	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_194	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_195	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_197	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_198	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_199	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_200	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_201	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_203	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_204	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_205	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_206	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_208	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_209	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_210	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_211	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_212	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_213	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_214	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_215	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_216	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_217	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_219	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_220	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_221	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_222	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_223	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_224	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_225	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_226	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_227	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_228	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_230	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_231	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_232	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_233	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_234	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_235	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_236	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_237	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_238	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_239	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_241	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_242	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_247	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_254	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_257	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_258	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_262	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_263	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_265	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_267	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_268	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_269	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_270	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_271	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_272	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_273	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_276	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_277	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_278	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_281	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_282	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_283	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_286	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_287	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_288	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_289	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_290	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_291	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_292	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_293	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_294	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_295	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_296	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_297	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_300	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_303	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_307	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_308	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_309	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_311	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_313	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_314	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_315	clip	3
vru2:nofilter:0001	vru_accident:MANUAL_DATA:VRU_316	clip	3
