query_id,intent,difficulty,cluster
522vis:low:0049,two_wheeler,hour,two_wheeler|hour
522vis:low:0050,two_wheeler,hour,two_wheeler|hour
522vis:low:0051,two_wheeler,hour,two_wheeler|hour
522vis:low:0052,two_wheeler,hour,two_wheeler|hour
522vis:low:0053,two_wheeler,hour,two_wheeler|hour
522vis:low:0054,parked_vehicle,sig_has_yellow,parked_vehicle|sig_has_yellow
522vis:low:0055,parked_vehicle,sig_has_yellow,parked_vehicle|sig_has_yellow
522vis:low:0056,crowded_scene,sig_has_yellow,crowded_scene|sig_has_yellow
522vis:low:0057,buses,sig_has_yellow,buses|sig_has_yellow
522vis:low:0058,buses,sig_has_yellow,buses|sig_has_yellow
522vis:low:0059,stopped_vehicle,sig_has_yellow,stopped_vehicle|sig_has_yellow
522vis:low:0060,stopped_vehicle,sig_has_yellow,stopped_vehicle|sig_has_yellow
522vis:low:0061,two_wheeler,sig_has_yellow,two_wheeler|sig_has_yellow
522vis:low:0062,two_wheeler,sig_has_yellow,two_wheeler|sig_has_yellow
522vis:low:0063,parked_vehicle,sig_has_pedestrian,parked_vehicle|sig_has_pedestrian
522vis:low:0064,parked_vehicle,sig_has_pedestrian,parked_vehicle|sig_has_pedestrian
522vis:low:0065,crowded_scene,sig_has_pedestrian,crowded_scene|sig_has_pedestrian
522vis:low:0066,crowded_scene,sig_has_pedestrian,crowded_scene|sig_has_pedestrian
522vis:low:0067,buses,sig_has_pedestrian,buses|sig_has_pedestrian
522vis:low:0068,buses,sig_has_pedestrian,buses|sig_has_pedestrian
522vis:low:0069,stopped_vehicle,sig_has_pedestrian,stopped_vehicle|sig_has_pedestrian
522vis:low:0070,stopped_vehicle,sig_has_pedestrian,stopped_vehicle|sig_has_pedestrian
522vis:low:0071,two_wheeler,sig_has_pedestrian,two_wheeler|sig_has_pedestrian
522vis:low:0072,two_wheeler,sig_has_pedestrian,two_wheeler|sig_has_pedestrian
522vis:low:0073,parked_vehicle,veh_density_bin,parked_vehicle|veh_density_bin
522vis:low:0074,parked_vehicle,veh_density_bin,parked_vehicle|veh_density_bin
522vis:low:0075,parked_vehicle,veh_density_bin,parked_vehicle|veh_density_bin
522vis:low:0076,crowded_scene,veh_density_bin,crowded_scene|veh_density_bin
522vis:low:0077,buses,veh_density_bin,buses|veh_density_bin
522vis:low:0078,buses,veh_density_bin,buses|veh_density_bin
522vis:low:0079,buses,veh_density_bin,buses|veh_density_bin
522vis:low:0080,stopped_vehicle,veh_density_bin,stopped_vehicle|veh_density_bin
522vis:low:0081,stopped_vehicle,veh_density_bin,stopped_vehicle|veh_density_bin
522vis:low:0082,stopped_vehicle,veh_density_bin,stopped_vehicle|veh_density_bin
522vis:low:0083,two_wheeler,veh_density_bin,two_wheeler|veh_density_bin
522vis:low:0084,two_wheeler,veh_density_bin,two_wheeler|veh_density_bin
522vis:low:0085,two_wheeler,veh_density_bin,two_wheeler|veh_density_bin
