1,2,3
34,35,3
34,35,3
34,35,3
34,35,3
34,35,3
34,35,3
34,35,3
34,35,3
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,4
34,35,22
34,35,22
34,35,22
34,35,22
34,35,22
34,35,22
34,35,22
34,35,22
34,35,22
34,35,22
34,35,22
34,35,22
34,35,22
34,35,22
34,35,22
34,35,22
34,35,22
34,35,22
34,35,22
34,35,22
34,35,22
34,35,22
34,35,22
34,35,22
34,35,23
34,35,23
34,35,23
34,35,23
34,35,23
34,35,23
34,35,23
34,35,23
34,35,23
34,35,23
34,35,23
34,35,23
34,35,23
34,35,12
34,35,12
34,35,12
34,35,12
34,35,12
34,35,12
34,35,12
34,35,12
34,35,12
34,35,12
34,35,12
34,35,12
34,35,12
34,35,12
34,35,12
34,35,12
34,35,24
34,35,24
34,35,24
34,35,24
34,35,24
34,35,24
34,35,24
34,35,24
34,35,24
34,35,24
34,35,24
34,35,24
34,35,24
34,35,28
34,35,28
34,35,28
34,35,28
34,35,28
34,35,28
34,35,28
34,35,28
34,35,28
34,35,28
34,35,28
34,35,28
34,35,28
34,35,28
34,35,28
34,35,28
34,35,6
34,35,6
34,35,6
34,35,6
34,35,6
34,35,6
34,35,6
34,35,6
34,35,6
34,35,6
34,35,6
34,35,6
34,35,25
34,35,25
34,35,25
34,35,25
34,35,25
34,35,25
34,35,25
34,35,25
34,35,25
34,35,25
34,35,25
34,35,25
34,35,25
34,35,25
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,35,26
34,36,3
34,36,3
34,36,3
34,36,3
34,36,3
34,36,3
34,36,3
34,36,3
34,36,3
34,36,4
34,36,4
34,36,4
34,36,4
34,36,4
34,36,4
34,36,4
34,36,4
34,36,4
34,36,4
34,36,4
34,36,4
34,36,4
34,36,4
34,36,4
34,36,4
34,36,4
34,36,4
34,36,4
34,36,4
34,36,4
34,36,4
34,36,4
34,36,22
34,36,22
34,36,22
34,36,22
34,36,22
34,36,22
34,36,22
34,36,22
34,36,22
34,36,22
34,36,22
34,36,23
34,36,23
34,36,23
34,36,23
34,36,23
34,36,23
34,36,12
34,36,12
34,36,12
34,36,12
34,36,12
34,36,12
34,36,12
34,36,12
34,36,12
34,36,12
34,36,12
34,36,12
34,36,12
34,36,12
34,36,12
34,36,12
34,36,12
34,36,12
34,36,12
34,36,24
34,36,24
34,36,24
34,36,24
34,36,24
34,36,24
34,36,24
34,36,24
34,36,24
34,36,24
34,36,24
34,36,24
34,36,24
34,36,24
34,36,24
34,36,24
34,36,28
34,36,28
34,36,28
34,36,28
34,36,28
34,36,28
34,36,28
34,36,28
34,36,28
34,36,28
34,36,28
34,36,28
34,36,28
34,36,28
34,36,28
34,36,28
34,36,28
34,36,28
34,36,6
34,36,6
34,36,6
34,36,6
34,36,6
34,36,6
34,36,6
34,36,25
34,36,25
34,36,25
34,36,25
34,36,25
34,36,25
34,36,26
34,36,26
34,36,26
34,36,26
34,36,26
34,36,26
34,36,26
34,36,26
34,36,26
34,36,26
34,36,26
34,36,26
34,36,26
34,36,26
34,36,26
34,36,26
34,36,26
34,37,3
34,37,3
34,37,3
34,37,3
34,37,3
34,37,3
34,37,3
34,37,3
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,4
34,37,22
34,37,22
34,37,22
34,37,22
34,37,22
34,37,22
34,37,22
34,37,22
34,37,22
34,37,22
34,37,22
34,37,22
34,37,22
34,37,22
34,37,23
34,37,23
34,37,23
34,37,23
34,37,23
34,37,23
34,37,23
34,37,12
34,37,12
34,37,12
34,37,12
34,37,12
34,37,12
34,37,12
34,37,12
34,37,12
34,37,12
34,37,12
34,37,24
34,37,24
34,37,24
34,37,24
34,37,24
34,37,24
34,37,24
34,37,24
34,37,24
34,37,24
34,37,24
34,37,24
34,37,24
34,37,24
34,37,28
34,37,28
34,37,28
34,37,28
34,37,28
34,37,28
34,37,28
34,37,28
34,37,28
34,37,28
34,37,28
34,37,28
34,37,28
34,37,28
34,37,6
34,37,6
34,37,6
34,37,6
34,37,6
34,37,25
34,37,25
34,37,25
34,37,25
34,37,25
34,37,25
34,37,26
34,37,26
34,37,26
34,37,26
34,37,26
34,37,26
34,37,26
34,37,26
34,37,26
34,37,26
34,37,26
34,37,26
34,37,26
34,37,26
34,37,26
34,37,26
34,37,26
34,37,26
34,38,3
34,38,3
34,38,3
34,38,3
34,38,3
34,38,3
34,38,3
34,38,3
34,38,3
34,38,3
34,38,3
34,38,3
34,38,4
34,38,4
34,38,4
34,38,4
34,38,4
34,38,4
34,38,4
34,38,4
34,38,4
34,38,4
34,38,4
34,38,4
34,38,4
34,38,4
34,38,4
34,38,4
34,38,4
34,38,22
34,38,22
34,38,22
34,38,22
34,38,22
34,38,22
34,38,22
34,38,22
34,38,22
34,38,22
34,38,22
34,38,22
34,38,22
34,38,22
34,38,23
34,38,23
34,38,23
34,38,23
34,38,23
34,38,23
34,38,23
34,38,23
34,38,12
34,38,12
34,38,12
34,38,12
34,38,12
34,38,12
34,38,12
34,38,12
34,38,12
34,38,12
34,38,12
34,38,12
34,38,12
34,38,24
34,38,24
34,38,24
34,38,24
34,38,24
34,38,24
34,38,24
34,38,24
34,38,24
34,38,24
34,38,28
34,38,28
34,38,28
34,38,28
34,38,28
34,38,28
34,38,28
34,38,28
34,38,28
34,38,28
34,38,28
34,38,6
34,38,6
34,38,6
34,38,6
34,38,6
34,38,6
34,38,6
34,38,6
34,38,25
34,38,25
34,38,25
34,38,25
34,38,25
34,38,25
34,38,26
34,38,26
34,38,26
34,38,26
34,38,26
34,38,26
34,38,26
34,38,26
34,38,26
34,38,26
34,38,26
34,38,26
34,38,26
34,38,26
34,38,26
34,38,26
34,38,26
34,38,26
34,39,3
34,39,3
34,39,3
34,39,3
34,39,3
34,39,3
34,39,3
34,39,4
34,39,4
34,39,4
34,39,4
34,39,4
34,39,4
34,39,4
34,39,4
34,39,4
34,39,4
34,39,4
34,39,4
34,39,4
34,39,4
34,39,4
34,39,4
34,39,4
34,39,4
34,39,22
34,39,22
34,39,22
34,39,22
34,39,22
34,39,22
34,39,22
34,39,22
34,39,22
34,39,22
34,39,22
34,39,23
34,39,23
34,39,23
34,39,23
34,39,23
34,39,23
34,39,23
34,39,23
34,39,23
34,39,12
34,39,12
34,39,12
34,39,12
34,39,12
34,39,12
34,39,12
34,39,12
34,39,12
34,39,12
34,39,12
34,39,12
34,39,24
34,39,24
34,39,24
34,39,24
34,39,24
34,39,24
34,39,24
34,39,24
34,39,24
34,39,24
34,39,28
34,39,28
34,39,28
34,39,28
34,39,28
34,39,28
34,39,28
34,39,28
34,39,28
34,39,28
34,39,28
34,39,6
34,39,6
34,39,6
34,39,6
34,39,6
34,39,6
34,39,25
34,39,25
34,39,25
34,39,25
34,39,25
34,39,25
34,39,25
34,39,26
34,39,26
34,39,26
34,39,26
34,39,26
34,39,26
34,39,26
34,39,26
34,39,26
34,39,26
34,39,26
34,39,26
34,40,3
34,40,3
34,40,3
34,40,3
34,40,3
34,40,3
34,40,3
34,40,4
34,40,4
34,40,4
34,40,4
34,40,4
34,40,4
34,40,4
34,40,4
34,40,4
34,40,4
34,40,4
34,40,4
34,40,4
34,40,4
34,40,4
34,40,4
34,40,4
34,40,4
34,40,22
34,40,22
34,40,22
34,40,22
34,40,22
34,40,22
34,40,22
34,40,22
34,40,22
34,40,23
34,40,23
34,40,23
34,40,23
34,40,23
34,40,23
34,40,23
34,40,23
34,40,23
34,40,6
34,40,6
34,40,6
34,40,6
34,40,6
34,40,6
34,40,25
34,40,25
34,40,25
34,40,25
34,40,25
34,40,25
34,40,25
34,40,26
34,40,26
34,40,26
34,40,26
34,40,26
34,40,26
34,40,26
34,40,26
34,40,26
34,40,26
34,40,26
34,40,26
34,40,26
34,40,26
34,40,26
34,40,26
34,40,26
34,40,26
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,22
42,35,22
42,35,23
42,35,23
42,35,23
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,28
42,35,28
42,35,28
42,35,28
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,22
42,36,22
42,36,22
42,36,22
42,36,12
42,36,24
42,36,24
42,36,24
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,6
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,22
42,37,12
42,37,12
42,37,24
42,37,24
42,37,28
42,37,28
42,37,28
42,37,28
42,37,6
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,38,24
42,38,24
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,6
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,23
42,36,23
42,36,23
42,36,23
42,36,23
42,36,23
42,36,23
42,36,23
42,36,23
42,36,23
42,36,23
42,36,23
42,36,23
42,36,23
42,36,23
42,36,23
42,36,23
42,36,23
42,36,12
42,36,12
42,36,12
42,36,12
42,36,12
42,36,12
42,36,12
42,36,12
42,36,24
42,36,24
42,36,24
42,36,24
42,36,24
42,36,24
42,36,24
42,36,24
42,36,24
42,36,24
42,36,24
42,36,24
42,36,24
42,36,24
42,36,24
42,36,24
42,36,24
42,36,24
42,36,24
42,36,24
42,36,24
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,6
42,36,6
42,36,6
42,36,6
42,36,6
42,36,6
42,36,6
42,36,6
42,36,6
42,36,6
42,36,6
42,36,25
42,36,25
42,36,25
42,36,25
42,36,25
42,36,25
42,36,25
42,36,25
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,23
42,37,23
42,37,23
42,37,23
42,37,23
42,37,23
42,37,23
42,37,23
42,37,23
42,37,23
42,37,23
42,37,23
42,37,12
42,37,12
42,37,12
42,37,12
42,37,12
42,37,12
42,37,24
42,37,24
42,37,24
42,37,24
42,37,24
42,37,24
42,37,24
42,37,24
42,37,24
42,37,24
42,37,24
42,37,24
42,37,24
42,37,24
42,37,24
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,6
42,37,6
42,37,6
42,37,6
42,37,6
42,37,6
42,37,6
42,37,6
42,37,25
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,38,12
42,38,12
42,38,12
42,38,12
42,38,12
42,38,12
42,38,12
42,38,12
42,38,12
42,38,24
42,38,24
42,38,24
42,38,24
42,38,24
42,38,24
42,38,24
42,38,24
42,38,24
42,38,24
42,38,24
42,38,24
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,6
42,38,6
42,38,6
42,38,6
42,38,6
42,38,6
42,38,6
42,38,6
42,38,6
42,38,25
42,38,25
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,41,23
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,3
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,23
42,35,23
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,6
42,35,25
42,35,25
42,35,25
42,35,25
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,3
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,23
42,36,23
42,36,12
42,36,12
42,36,12
42,36,12
42,36,12
42,36,12
42,36,12
42,36,24
42,36,24
42,36,24
42,36,24
42,36,24
42,36,24
42,36,24
42,36,28
42,36,28
42,36,28
42,36,28
42,36,28
42,36,6
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,36,26
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,3
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,4
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,22
42,37,23
42,37,23
42,37,12
42,37,12
42,37,12
42,37,12
42,37,12
42,37,24
42,37,24
42,37,24
42,37,24
42,37,24
42,37,24
42,37,24
42,37,28
42,37,28
42,37,28
42,37,28
42,37,28
42,37,25
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,37,26
42,38,12
42,38,12
42,38,12
42,38,12
42,38,12
42,38,12
42,38,12
42,38,12
42,38,12
42,38,12
42,38,12
42,38,24
42,38,24
42,38,24
42,38,24
42,38,24
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,28
42,38,6
42,38,6
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,38,26
42,35,3
42,35,3
42,35,3
42,35,3
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,4
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,22
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,23
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,12
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,24
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,28
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,6
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,25
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,35,26
42,36,3
42,36,3
42,36,3
42,36,3
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,4
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
42,36,22
