query_id,relevance_def,difficulty,cluster
522vis:low:0045,two_plus_bikes,hour,two_plus_bikes|hour
522vis:low:0046,two_plus_bikes,hour,two_plus_bikes|hour
522vis:low:0047,two_plus_bikes,hour,two_plus_bikes|hour
522vis:low:0048,two_plus_bikes,hour,two_plus_bikes|hour
522vis:low:0049,two_plus_bikes,hour,two_plus_bikes|hour
522vis:low:0050,two_plus_bikes,hour,two_plus_bikes|hour
522vis:low:0051,two_plus_bikes,hour,two_plus_bikes|hour
522vis:low:0052,two_plus_bikes,hour,two_plus_bikes|hour
522vis:low:0053,two_plus_bikes,hour,two_plus_bikes|hour
522vis:low:0054,parked_vehicle,sig_has_yellow,parked_vehicle|sig_has_yellow
522vis:low:0055,parked_vehicle,sig_has_yellow,parked_vehicle|sig_has_yellow
522vis:low:0056,dense_frame,sig_has_yellow,dense_frame|sig_has_yellow
522vis:low:0057,multiple_buses,sig_has_yellow,multiple_buses|sig_has_yellow
522vis:low:0058,multiple_buses,sig_has_yellow,multiple_buses|sig_has_yellow
522vis:low:0059,stopped_vehicles,sig_has_yellow,stopped_vehicles|sig_has_yellow
522vis:low:0060,stopped_vehicles,sig_has_yellow,stopped_vehicles|sig_has_yellow
522vis:low:0061,two_plus_bikes,sig_has_yellow,two_plus_bikes|sig_has_yellow
522vis:low:0062,two_plus_bikes,sig_has_yellow,two_plus_bikes|sig_has_yellow
522vis:low:0063,parked_vehicle,sig_has_pedestrian,parked_vehicle|sig_has_pedestrian
522vis:low:0064,parked_vehicle,sig_has_pedestrian,parked_vehicle|sig_has_pedestrian
522vis:low:0065,dense_frame,sig_has_pedestrian,dense_frame|sig_has_pedestrian
522vis:low:0066,dense_frame,sig_has_pedestrian,dense_frame|sig_has_pedestrian
522vis:low:0067,multiple_buses,sig_has_pedestrian,multiple_buses|sig_has_pedestrian
522vis:low:0068,multiple_buses,sig_has_pedestrian,multiple_buses|sig_has_pedestrian
522vis:low:0069,stopped_vehicles,sig_has_pedestrian,stopped_vehicles|sig_has_pedestrian
522vis:low:0070,stopped_vehicles,sig_has_pedestrian,stopped_vehicles|sig_has_pedestrian
522vis:low:0071,two_plus_bikes,sig_has_pedestrian,two_plus_bikes|sig_has_pedestrian
522vis:low:0072,two_plus_bikes,sig_has_pedestrian,two_plus_bikes|sig_has_pedestrian
522vis:low:0073,parked_vehicle,veh_density_bin,parked_vehicle|veh_density_bin
522vis:low:0074,parked_vehicle,veh_density_bin,parked_vehicle|veh_density_bin
522vis:low:0075,parked_vehicle,veh_density_bin,parked_vehicle|veh_density_bin
522vis:low:0076,dense_frame,veh_density_bin,dense_frame|veh_density_bin
522vis:low:0077,multiple_buses,veh_density_bin,multiple_buses|veh_density_bin
522vis:low:0078,multiple_buses,veh_density_bin,multiple_buses|veh_density_bin
522vis:low:0079,multiple_buses,veh_density_bin,multiple_buses|veh_density_bin
522vis:low:0080,stopped_vehicles,veh_density_bin,stopped_vehicles|veh_density_bin
522vis:low:0081,stopped_vehicles,veh_density_bin,stopped_vehicles|veh_density_bin
522vis:low:0082,stopped_vehicles,veh_density_bin,stopped_vehicles|veh_density_bin
522vis:low:0083,two_plus_bikes,veh_density_bin,two_plus_bikes|veh_density_bin
522vis:low:0084,two_plus_bikes,veh_density_bin,two_plus_bikes|veh_density_bin
522vis:low:0085,two_plus_bikes,veh_density_bin,two_plus_bikes|veh_density_bin
